1,16,1,1,20,47,94,4.40,1,1,1,99,0,484794,3385,0
1,16,1,1,21,23,99,4.20,1,1,1,99,0,488399,3589,0
1,16,1,1,21,56,99,4.40,1,1,1,121,0,491699,3284,0
1,16,1,1,22,51,1,3.20,4,2,1,97,0,497101,14089,0
1,16,1,1,23,31,99,5.20,1,1,1,115,0,501199,9486,0
1,16,1,1,23,46,7,3.60,1,1,1,104,0,502607,1391,0
1,16,1,1,24,30,26,4.00,4,2,1,104,0,507026,9913,0
1,16,1,1,24,34,25,4.40,1,1,1,94,0,507425,4805,0
1,16,1,1,24,40,29,3.40,4,2,1,121,0,508029,989,0
1,16,1,1,25,19,99,5.20,4,2,1,109,0,511999,3959,0
1,16,1,1,25,43,33,4.00,1,1,1,103,0,514333,6891,0
1,16,1,1,26,55,78,3.40,1,1,1,112,0,521578,7231,0
1,16,1,1,27,20,12,3.80,1,1,1,88,0,524012,2423,0
1,16,1,1,27,33,40,4.00,1,1,1,111,0,525340,1312,0
1,16,1,1,28,9,8,4.00,1,1,1,110,0,528908,3555,0
1,16,1,1,28,16,28,4.20,4,2,1,110,0,529628,17611,0
1,16,1,1,28,26,99,4.00,1,1,1,103,0,530699,1777,0
1,16,1,1,29,4,99,4.00,1,1,1,106,0,534499,3786,0
1,16,1,1,29,16,63,3.80,1,1,1,110,0,535663,1150,0
1,16,1,1,29,17,99,3.60,1,1,1,109,0,535799,123,0
1,16,1,1,29,18,9,3.80,4,2,1,106,0,535809,6167,0
1,16,1,1,29,47,99,3.80,1,1,1,110,0,538799,2988,0
1,16,1,1,30,14,15,3.80,1,1,1,111,0,541415,2603,0
1,16,1,1,30,23,10,3.80,4,2,1,108,0,542310,6488,0
1,16,1,1,31,56,21,4.20,1,1,1,86,0,551621,10193,0
1,16,1,1,33,14,37,3.40,3,2,1,127,0,559437,-2,0
1,16,1,1,34,45,99,3.80,1,1,1,100,0,568599,16960,0
1,16,1,1,34,46,87,4.00,1,1,1,104,0,568687,74,0
1,16,1,1,35,15,33,4.20,1,1,1,106,0,571533,2832,0
1,16,1,1,35,17,1,3.60,4,2,1,114,0,571701,29378,0
1,16,1,1,35,32,41,4.60,1,1,1,114,0,573241,1693,0
1,16,1,1,36,52,19,4.00,1,1,1,111,0,581219,7963,0
1,16,1,1,37,51,25,3.80,1,1,1,104,0,587125,5893,0
1,16,1,1,38,25,13,3.20,1,1,1,95,0,590513,3374,0
1,16,1,1,38,36,17,3.80,1,1,1,114,0,591617,1091,0
1,16,1,1,40,45,4,3.60,4,2,1,102,0,604504,32791,0
1,16,1,1,41,31,11,4.00,4,2,1,104,0,609111,4594,0
1,16,1,1,42,43,99,4.20,4,2,1,103,0,616399,7274,0
1,16,1,1,45,49,84,3.60,4,2,1,108,0,634984,18570,0
1,16,1,1,46,1,99,3.60,1,1,1,124,0,636199,44570,0
1,16,1,1,46,4,61,3.80,4,2,1,128,0,636461,1465,0
1,16,1,1,46,26,99,3.40,1,1,1,100,0,638699,2489,0
1,16,1,1,48,37,27,3.80,1,1,1,106,0,651727,13015,0
1,16,1,1,49,2,16,4.40,1,1,1,93,0,654216,2476,0
1,16,1,1,49,21,39,3.60,1,1,1,98,0,656139,1905,0
1,16,1,1,49,50,99,4.60,1,1,1,117,0,659099,2946,0
1,16,1,1,50,16,22,6.40,4,2,1,105,0,661622,25150,0
1,16,1,1,50,54,70,24.20,1,1,5,85,0,665470,6356,0
1,16,1,1,50,59,0,4.40,2,1,1,105,0,665900,315665,0
1,16,1,1,51,6,8,3.60,1,1,1,102,0,666608,1035,0
1,16,1,1,51,33,34,3.80,4,2,1,100,0,669334,7690,0
1,16,1,1,52,5,21,4.20,1,1,1,103,0,672521,5900,0
1,16,1,1,52,45,99,3.40,4,2,1,89,0,676599,7251,0
1,16,1,1,53,20,99,3.60,1,1,1,110,0,680099,7563,0
1,16,1,1,53,29,13,4.40,1,1,1,106,0,680913,802,0
1,16,1,1,53,38,39,3.80,4,2,1,105,0,681839,5226,0
1,16,1,1,53,43,99,3.40,3,2,1,118,0,682399,122952,0
1,16,1,1,53,44,99,10.00,4,2,2,81,0,682499,646,0
1,16,1,1,57,5,4,3.40,4,2,1,107,0,702504,19960,0
1,16,1,1,57,31,99,4.00,1,1,1,114,0,705199,24271,0
1,16,1,1,57,34,35,3.60,4,2,1,121,0,705435,2919,0
1,16,1,1,58,23,30,3.20,4,2,1,121,0,710330,4884,0
1,16,1,1,58,45,30,3.60,1,1,1,106,0,712530,7318,0
1,16,1,1,59,21,99,3.20,4,2,1,103,0,716199,5859,0
1,16,1,1,59,50,99,23.40,1,1,5,87,0,719099,6556,0
1,16,1,2,0,8,99,4.00,1,1,1,103,0,720899,1703,0
1,16,1,2,0,21,99,3.80,4,2,1,112,0,722199,5988,0
1,16,1,2,1,50,99,3.20,1,1,1,101,0,731099,10186,0
1,16,1,2,2,41,99,4.20,1,1,1,103,0,736199,5088,0
1,16,1,2,3,47,99,4.00,1,1,1,111,0,742799,6585,0
1,16,1,2,3,50,35,4.40,1,1,1,99,0,743035,223,0
1,16,1,2,3,59,99,5.20,1,1,1,84,0,743999,948,0
1,16,1,2,4,4,14,3.20,4,2,1,103,0,744414,22202,0
1,16,1,2,4,18,21,4.00,1,1,1,110,0,745821,1799,0
1,16,1,2,7,1,58,4.00,1,1,1,119,0,762158,16323,0
1,16,1,2,7,44,0,3.80,1,1,1,109,0,766400,4229,0
1,16,1,2,8,35,18,4.00,1,1,1,89,0,771518,5105,0
1,16,1,2,8,40,2,3.40,4,2,1,95,0,772002,27576,0
1,16,1,2,9,7,4,4.20,4,2,1,94,0,774704,2689,0
1,16,1,2,9,11,16,3.40,1,1,1,95,0,775116,3581,0
1,16,1,2,10,12,45,3.20,4,2,1,109,0,781245,6524,0
1,16,1,2,10,31,93,4.80,1,1,1,118,0,783193,8064,0
1,16,1,2,11,18,38,3.40,4,2,1,106,0,787838,6582,0
1,16,1,2,11,27,51,4.00,1,1,1,128,0,788751,5543,0
1,16,1,2,11,34,45,24.00,4,2,5,85,0,789445,1595,0
1,16,1,2,13,24,26,4.60,1,1,1,113,0,800426,11663,0
1,16,1,2,13,51,99,4.00,4,2,1,95,0,803199,13652,0
1,16,1,2,15,41,99,3.60,4,2,1,104,0,814199,10984,0
1,16,1,2,18,13,26,3.60,1,1,1,104,0,829326,28885,0
1,16,1,2,19,15,31,3.60,1,1,1,90,0,835531,6192,0
1,16,1,2,19,43,24,3.60,4,2,1,104,0,838324,24112,0
1,16,1,2,19,55,19,4.60,4,2,1,112,0,839519,1182,0
1,16,1,2,20,6,7,3.60,4,2,1,104,0,840607,1073,0
1,16,1,2,22,58,7,4.00,4,2,1,140,0,857807,17187,0
1,16,1,2,23,19,32,3.80,4,2,1,122,0,859932,2114,0
1,16,1,2,23,40,25,4.00,1,1,1,114,0,862025,26479,0
1,16,1,2,26,41,88,3.80,1,1,1,103,0,880188,18150,0
1,16,1,2,29,4,32,3.80,4,2,1,107,0,894432,34488,0
1,16,1,2,30,44,32,3.80,4,2,1,116,0,904432,9987,0
1,16,1,2,31,11,12,3.60,1,1,1,107,0,907112,26910,0
1,16,1,2,31,38,8,3.60,1,1,1,104,0,909808,2683,0
1,16,1,2,31,44,99,3.40,1,1,1,106,0,910499,678,0
1,16,1,2,32,1,66,24.80,4,2,5,84,0,912166,7722,0
1,16,1,2,32,10,99,5.60,1,1,1,101,0,913099,2588,0
1,16,1,2,33,1,99,4.00,4,2,1,105,0,918199,5926,0
1,16,1,2,35,8,31,5.40,4,2,1,114,0,930831,12618,0
1,16,1,2,35,31,56,3.80,1,1,1,105,0,933156,20037,0
1,16,1,2,36,29,28,5.20,1,1,1,110,0,938928,5758,0
1,16,1,2,36,37,6,5.20,1,1,1,134,0,939706,760,0
1,16,1,2,38,29,2,3.60,1,1,1,99,0,950902,11182,0
1,16,1,2,38,35,80,3.80,4,2,1,103,0,951580,20731,0
1,16,1,2,39,12,99,5.40,1,1,1,107,0,955299,4383,0
1,16,1,2,39,15,15,3.60,4,2,1,102,0,955515,3921,0
1,16,1,2,42,30,26,3.40,4,2,1,118,0,975026,19498,0
1,16,1,2,43,51,19,3.80,4,2,1,105,0,983119,8082,0
1,16,1,2,44,14,99,4.20,1,1,1,95,0,985499,30181,0
1,16,1,2,45,25,81,3.60,4,2,1,108,0,992581,9448,0
1,16,1,2,45,52,99,4.00,4,2,1,105,0,995299,2706,0
1,16,1,2,48,28,15,3.60,1,1,1,101,0,1010815,25300,0
1,16,1,2,48,29,82,4.20,1,1,1,101,0,1010982,154,0
1,16,1,2,49,29,18,4.60,1,1,1,145,0,1016918,5921,0
1,16,1,2,49,58,2,3.40,4,2,1,103,0,1019802,24489,0
1,16,1,2,51,30,99,4.00,1,1,1,108,0,1029099,12169,0
1,16,1,2,53,9,10,4.20,4,2,1,103,0,1038910,19096,0
1,16,1,2,53,11,1,3.40,4,2,1,101,0,1039101,176,0
1,16,1,2,54,49,99,4.40,1,1,1,106,0,1048999,19886,0
1,16,1,2,55,3,24,3.80,1,1,1,109,0,1050324,1310,0
1,16,1,2,56,3,32,3.80,1,1,1,114,0,1056332,5995,0
1,16,1,2,57,35,99,3.60,1,1,1,96,0,1065599,9255,0
1,16,1,2,58,56,49,3.60,4,2,1,95,0,1073649,34535,0
1,16,1,2,59,28,99,3.40,1,1,1,88,0,1076899,11286,0
1,16,1,2,59,32,79,4.20,1,1,1,86,0,1077279,366,0
1,16,1,3,0,35,99,3.20,4,2,1,112,0,1083599,9936,0
1,16,1,3,4,35,99,3.20,4,2,1,116,0,1107599,23989,0
1,16,1,3,6,33,99,3.80,1,1,1,117,0,1119399,42102,0
1,16,1,3,6,36,29,4.40,1,1,1,106,0,1119629,218,0
1,16,1,3,7,27,99,3.80,1,1,1,114,0,1124799,5155,0
1,16,1,3,7,38,68,4.20,4,2,1,136,0,1125868,18259,0
1,16,1,3,8,29,99,9.00,1,1,2,82,0,1130999,6188,0
1,16,1,3,9,8,6,3.80,1,1,1,109,0,1134806,3767,0
1,16,1,3,11,2,99,3.80,1,1,1,102,0,1146299,11480,0
1,16,1,3,11,20,0,3.60,4,2,1,109,0,1148000,22120,0
1,16,1,3,11,44,80,3.20,1,1,1,89,0,1150480,4167,0
1,16,1,3,14,45,99,4.00,1,1,1,103,0,1168599,18106,0
1,16,1,3,14,45,23,3.40,4,2,1,92,0,1168523,20511,0
1,16,1,3,14,49,99,3.80,1,1,1,102,0,1168999,386,0
1,16,1,3,17,20,2,3.20,4,2,1,109,0,1184002,15465,0
1,16,1,3,18,7,77,23.00,1,1,5,81,0,1188777,19764,0
1,16,1,3,19,42,2,3.40,4,2,1,105,0,1198202,14189,0
1,16,1,3,19,59,99,3.00,1,1,1,102,0,1199999,11119,0
1,16,1,3,24,44,33,3.80,4,2,1,111,0,1228433,30219,0
1,16,1,3,26,19,18,4.00,4,2,1,100,0,1237918,9472,0
1,16,1,3,26,52,27,3.20,1,1,1,100,0,1241227,41217,0
1,16,1,3,27,45,99,9.80,1,1,2,78,0,1246599,5360,0
1,16,1,3,27,47,99,4.20,2,1,1,110,0,1246799,580883,0
1,16,1,3,28,39,25,6.60,1,1,1,122,0,1251925,5280,0
1,16,1,3,33,7,28,3.60,1,1,1,103,0,1278728,26783,0
1,16,1,3,33,17,98,4.00,1,1,1,102,0,1279798,1057,0
1,16,1,3,33,52,56,4.00,4,2,1,106,0,1283256,45323,0
1,16,1,3,36,14,99,4.20,1,1,1,106,0,1297499,17686,0
1,16,1,3,37,39,29,3.00,1,1,1,88,0,1305929,8415,0
1,16,1,3,39,9,13,3.80,1,1,1,102,0,1314913,8971,0
1,16,1,3,41,21,99,4.20,4,2,1,104,0,1328199,44929,0
1,16,1,3,41,34,12,4.20,1,1,1,109,0,1329412,14485,0
1,16,1,3,41,52,99,3.60,4,2,1,114,0,1331299,3085,0
1,16,1,3,44,36,99,24.00,1,1,5,78,0,1347699,18273,0
1,16,1,3,44,55,15,3.60,4,2,1,95,0,1349515,18204,0
1,16,1,3,45,4,0,4.40,1,1,1,115,0,1350400,2590,0
1,16,1,3,46,20,83,4.80,4,2,1,111,0,1358083,8554,0
1,16,1,3,48,52,10,3.80,4,2,1,104,0,1373210,15111,0
1,16,1,3,49,21,42,3.00,4,2,1,96,0,1376142,2918,0
1,16,1,3,50,34,99,4.00,1,1,1,135,0,1383499,33085,0
1,16,1,3,52,34,99,4.60,1,1,1,134,0,1395499,11989,0
1,16,1,3,52,49,91,4.00,4,2,1,109,0,1396991,20837,0
1,16,1,3,54,20,99,4.00,4,2,1,103,0,1406099,9094,0
1,16,1,3,55,50,99,4.20,4,2,1,93,0,1415099,8986,0
1,16,1,3,55,55,99,5.40,4,2,1,86,0,1415599,483,0
1,16,1,3,56,25,99,4.00,4,2,1,114,0,1418599,2977,0
1,16,1,3,57,10,99,5.40,4,2,1,88,0,1423099,4487,0
1,16,1,3,57,44,41,3.80,1,1,1,105,0,1426441,30929,0
1,16,1,4,1,13,2,4.00,4,2,1,127,0,1447302,24180,0
1,16,1,4,4,2,2,3.60,4,2,1,117,0,1464202,16888,0
1,16,1,4,4,11,24,4.00,1,1,1,106,0,1465124,38669,0
1,16,1,4,5,4,18,3.60,4,2,1,93,0,1470418,6204,0
1,16,1,4,5,23,99,25.40,1,1,5,93,0,1472399,7261,0
1,16,1,4,5,34,3,3.60,1,1,1,147,0,1473403,905,0
1,16,1,4,5,37,99,3.80,4,2,1,102,0,1473799,3367,0
1,16,1,4,5,55,93,4.00,4,2,1,133,0,1475593,1780,0
1,16,1,4,11,42,9,3.80,1,1,1,104,0,1510209,36797,0
1,16,1,4,13,43,76,4.20,1,1,1,113,0,1522376,12153,0
1,16,1,4,13,56,60,5.20,4,2,1,107,0,1523660,48056,0
1,16,1,4,15,26,5,3.40,4,2,1,102,0,1532605,8927,0
1,16,1,4,16,59,79,14.40,1,1,4,86,0,1541979,19589,0
1,16,1,4,18,43,99,3.60,4,2,1,111,0,1552399,19782,0
1,16,1,4,23,35,99,7.20,4,2,2,96,0,1581599,29188,0
1,16,1,4,24,56,5,4.00,1,1,1,113,0,1589605,47565,0
1,16,1,4,25,56,99,4.00,1,1,1,108,0,1595699,6081,0
1,16,1,4,26,8,49,4.00,4,2,1,106,0,1596849,15223,0
1,16,1,4,28,35,99,3.80,1,1,1,99,0,1611599,15886,0
1,16,1,4,29,32,7,3.60,4,2,1,103,0,1617207,20344,0
1,16,1,4,32,10,99,3.60,4,2,1,109,0,1633099,15879,0
1,16,1,4,32,13,1,4.40,2,1,1,125,0,1633301,386488,0
1,16,1,4,32,17,42,3.80,1,1,1,110,0,1633742,22129,0
1,16,1,4,32,45,99,4.80,1,1,1,98,0,1636599,2844,0
1,16,1,4,34,53,33,3.20,4,2,1,103,0,1649333,16222,0
1,16,1,4,35,47,18,3.80,4,2,1,106,0,1654718,5373,0
1,16,1,4,37,8,56,3.60,4,2,1,93,0,1662856,8125,0
1,16,1,4,37,49,63,6.20,4,2,1,107,0,1666963,4093,0
1,16,1,4,38,17,48,3.80,4,2,1,115,0,1669748,2764,0
1,16,1,4,38,23,90,3.60,4,2,1,102,0,1670390,630,0
1,16,1,4,38,50,14,4.20,1,1,1,93,0,1673014,36397,0
1,16,1,4,40,35,7,3.40,4,2,1,103,0,1683507,13104,0
1,16,1,4,43,36,99,3.60,4,2,1,94,0,1701699,18180,0
1,16,1,4,43,43,27,3.40,4,2,1,97,0,1702327,614,0
1,16,1,4,44,28,30,4.00,4,2,1,113,0,1706830,4490,0
1,16,1,4,44,39,19,3.80,4,2,1,106,0,1707919,1076,0
1,16,1,4,45,18,99,3.60,1,1,1,114,0,1711899,38868,0
1,16,1,4,46,21,67,20.80,4,2,5,83,0,1718167,10235,0
1,16,1,4,46,52,99,5.80,1,1,1,87,0,1721299,9388,0
1,16,1,4,47,46,99,5.20,1,1,1,119,0,1726699,5376,0
1,16,1,4,48,2,99,4.00,1,1,1,102,0,1728299,1584,0
1,16,1,4,48,5,12,3.40,4,2,1,104,0,1728512,10254,0
1,16,1,4,48,35,99,3.40,1,1,1,90,0,1731599,3285,0
1,16,1,4,48,44,29,3.80,4,2,1,113,0,1732429,3905,0
1,16,1,4,50,36,99,3.60,4,2,1,104,0,1743699,11257,0
1,16,1,4,51,42,91,23.20,4,2,5,76,0,1750291,6579,0
1,16,1,4,52,2,99,3.80,1,1,1,106,0,1752299,20686,0
1,16,1,4,52,5,99,3.20,4,2,1,116,0,1752599,2198,0
1,16,1,4,54,28,15,4.20,1,1,1,110,0,1766815,14503,0
1,16,1,4,55,1,8,4.40,4,2,1,144,0,1770108,17499,0
1,16,1,4,55,56,99,3.80,1,1,1,105,0,1775699,8870,0
1,16,1,4,57,15,99,10.00,1,1,3,95,0,1783599,7886,0
1,16,1,4,59,22,62,3.40,4,2,1,89,0,1796262,26143,0
1,16,1,5,0,3,34,3.80,1,1,1,122,0,1800334,16697,0
1,16,1,5,2,15,26,3.80,1,1,1,98,0,1813526,13180,0
1,16,1,5,3,18,99,4.40,1,1,1,122,0,1819899,6359,0
1,16,1,5,4,4,99,3.80,1,1,1,111,0,1824499,4587,0
1,16,1,5,4,5,99,3.80,4,2,1,97,0,1824599,28323,0
1,16,1,5,4,7,99,4.40,1,1,1,105,0,1824799,287,0
1,16,1,5,5,41,88,4.00,1,1,1,101,0,1834188,9373,0
1,16,1,5,6,38,18,4.40,4,2,1,99,0,1839818,15204,0
1,16,1,5,7,10,99,3.80,4,2,1,102,0,1843099,3265,0
1,16,1,5,9,50,16,3.60,4,2,1,97,0,1859016,15903,0
1,16,1,5,11,30,99,3.20,4,2,1,104,0,1869099,10069,0
1,16,1,5,12,29,27,4.00,1,1,1,113,0,1874927,40724,0
1,16,1,5,14,20,99,3.60,1,1,1,95,0,1886099,11159,0
1,16,1,5,14,46,99,4.20,4,2,1,122,0,1888699,19588,0
1,16,1,5,15,36,9,4.00,1,1,1,99,0,1893609,7496,0
1,16,1,5,15,43,99,3.20,1,1,1,126,0,1894399,775,0
1,16,1,5,18,33,71,4.00,1,1,1,105,0,1911371,16962,0
1,16,1,5,19,42,66,3.40,4,2,1,119,0,1918266,29554,0
1,16,1,5,19,54,18,3.80,1,1,1,96,0,1919418,8033,0
1,16,1,5,20,13,22,3.40,4,2,1,99,0,1921322,3045,0
1,16,1,5,21,34,1,4.20,4,2,1,125,0,1929401,8066,0
1,16,1,5,22,4,38,3.80,3,2,1,107,0,1932438,1250028,0
1,16,1,5,22,5,5,4.00,4,2,1,103,0,1932505,3091,0
1,16,1,5,22,26,81,3.40,4,2,1,113,0,1934681,2162,0
1,16,1,5,23,3,99,4.60,4,2,1,109,0,1938399,3707,0
1,16,1,5,23,32,99,3.00,4,2,1,106,0,1941299,2884,0
1,16,1,5,27,38,23,3.80,1,1,1,107,0,1965823,46390,0
1,16,1,5,28,48,99,3.80,1,1,1,92,0,1972899,7063,0
1,16,1,5,29,43,99,3.60,4,2,1,112,0,1978399,37089,0
1,16,1,5,30,30,41,3.20,3,2,1,129,0,1983041,50590,0
1,16,1,5,30,31,99,4.00,4,2,1,115,0,1983199,4788,0
1,16,1,5,30,35,72,3.20,4,2,1,104,0,1983572,360,0
1,16,1,5,30,37,95,24.00,1,1,5,92,0,1983795,10881,0
1,16,1,5,31,54,24,5.60,4,2,1,101,0,1991424,7840,0
1,16,1,5,33,17,99,4.20,1,1,1,106,0,1999799,15910,0
1,16,1,5,33,46,99,3.60,4,2,1,105,0,2002699,11255,0
1,16,1,5,34,4,16,3.80,4,2,1,77,0,2004416,1704,0
1,16,1,5,35,6,98,18.60,4,2,5,78,0,2010698,6264,0
1,16,1,5,35,57,6,4.00,1,1,1,103,0,2015706,15892,0
1,16,1,5,35,57,25,4.20,4,2,1,152,0,2015725,4941,0
1,16,1,5,36,36,11,3.60,1,1,1,79,0,2019611,3891,0
1,16,1,5,37,9,11,3.80,1,1,1,114,0,2022911,3283,0
1,16,1,5,37,14,62,3.80,1,1,1,106,0,2023462,539,0
1,16,1,5,37,23,99,1.00,4,2,1,1,1,2024399,8664,0
