526;16;1;12;28;40;33;3.80;2;2;1;93;0;4492033;20487;0
526;16;1;12;30;40;87;4.20;1;1;1;83;0;4504087;33548;0
526;16;1;12;31;38;99;3.80;2;2;1;85;0;4509899;17851;0
526;16;1;12;32;39;8;4.00;1;1;1;84;0;4515908;11802;0
526;16;1;12;32;39;10;5.40;2;2;1;77;0;4515910;5994;0
526;16;1;12;32;42;99;3.40;2;2;1;78;0;4516299;363;0
526;16;1;12;33;33;99;4.00;2;2;1;76;0;4521399;5084;0
526;16;1;12;34;13;18;3.60;1;1;1;90;0;4525318;9392;0
526;16;1;12;34;17;53;3.60;1;1;1;91;0;4525753;420;0
526;16;1;12;35;23;13;3.60;2;2;1;72;0;4532313;10895;0
526;16;1;12;35;34;33;3.80;2;2;1;92;0;4533433;1102;0
526;16;1;12;35;52;42;3.80;2;2;1;91;0;4535242;1794;0
526;16;1;12;37;20;9;5.40;1;1;1;85;0;4544009;18241;0
526;16;1;12;37;37;33;4.60;1;1;1;105;0;4545733;1701;0
526;16;1;12;39;35;21;4.20;1;1;1;90;0;4557521;11772;0
526;16;1;12;40;13;44;3.60;2;2;1;90;0;4561344;26086;0
526;16;1;12;40;32;3;4.20;2;2;1;77;0;4563203;1844;0
526;16;1;12;40;35;99;3.60;2;2;1;79;0;4563599;376;0
526;16;1;12;40;57;71;3.60;1;1;1;92;0;4565771;8233;0
526;16;1;12;42;55;15;5.00;2;2;1;87;0;4577515;13899;0
526;16;1;12;43;37;7;3.20;2;2;1;83;0;4581707;4171;0
526;16;1;12;43;38;66;3.80;2;2;1;84;0;4581866;145;0
526;16;1;12;45;2;36;4.00;1;1;1;92;0;4590236;24450;0
526;16;1;12;45;20;46;4.40;1;1;1;88;0;4592046;1794;0
526;16;1;12;48;26;99;5.00;2;2;1;92;0;4610699;28816;0
526;16;1;12;48;44;99;12.00;1;1;3;92;0;4612499;20435;0
526;16;1;12;49;1;91;4.20;1;1;1;86;0;4614191;1645;0
526;16;1;12;49;54;58;10.00;1;1;6;99;0;4619458;5249;0
526;16;1;12;50;48;81;3.20;2;2;1;65;0;4624881;14162;0
526;16;1;12;51;52;22;3.60;1;1;1;96;0;4631222;11727;0
526;16;1;12;54;2;10;4.80;2;2;1;78;0;4644210;19311;0
526;16;1;12;54;17;16;3.60;1;1;1;86;0;4645716;14480;0
526;16;1;12;54;23;24;4.00;1;1;1;90;0;4646324;592;0
526;16;1;12;54;29;99;5.40;1;1;1;89;0;4646999;659;0
526;16;1;12;56;36;21;3.60;1;1;1;74;0;4659621;12600;0
526;16;1;12;56;38;3;5.00;2;2;1;85;0;4659803;15570;0
526;16;1;12;56;56;16;4.40;2;2;1;80;0;4661616;1791;0
526;16;1;12;57;19;99;4.20;1;1;1;98;0;4663999;4360;0
526;16;1;12;57;40;74;3.60;1;1;1;100;0;4666074;2059;0
526;16;1;12;58;20;99;4.40;2;2;1;99;0;4670099;8463;0
526;16;1;13;0;10;4;3.20;1;1;1;89;0;4681004;14917;0
526;16;1;13;0;16;79;4.20;1;1;1;87;0;4681679;662;0
526;16;1;13;0;43;99;4.00;1;1;1;96;0;4684399;2702;0
526;16;1;13;1;41;54;8.20;2;2;6;83;0;4690154;20039;0
526;16;1;13;2;21;24;3.80;1;1;1;81;0;4694124;9710;0
526;16;1;13;2;24;78;5.20;1;1;1;83;0;4694478;337;0
526;16;1;13;3;15;13;5.60;2;2;1;107;0;4699513;9323;0
526;16;1;13;3;54;8;3.60;1;1;1;89;0;4703408;8907;0
526;16;1;13;4;59;99;3.60;1;1;1;77;0;4709999;6576;0
526;16;1;13;5;41;68;4.20;2;2;1;86;0;4714168;14636;0
526;16;1;13;6;3;23;4.00;2;2;1;92;0;4716323;2137;0
526;16;1;13;6;29;86;4.20;2;2;1;25;0;4718986;2647;0
526;16;1;13;6;34;99;3.60;2;2;1;79;0;4719499;452;0
526;16;1;13;6;36;16;4.00;2;2;1;77;0;4719616;100;0
526;16;1;13;6;43;89;4.00;2;2;1;79;0;4720389;754;0
526;16;1;13;6;50;2;3.40;1;1;1;82;0;4721002;10986;0
526;16;1;13;7;28;16;3.40;2;2;1;71;0;4724816;4408;0
526;16;1;13;7;30;99;3.60;2;2;1;73;0;4725099;265;0
526;16;1;13;7;31;74;4.60;2;2;1;72;0;4725174;57;0
526;16;1;13;7;33;99;6.00;2;2;1;74;0;4725399;202;0
526;16;1;13;7;52;87;3.80;1;1;1;97;0;4727287;6270;0
526;16;1;13;7;58;20;4.60;2;2;1;81;0;4727820;2391;0
526;16;1;13;10;3;99;4.20;2;2;1;86;0;4740399;12558;0
526;16;1;13;10;35;99;6.40;2;2;1;88;0;4743599;3182;0
526;16;1;13;11;12;99;3.80;2;2;1;107;0;4747299;3673;0
526;16;1;13;11;15;99;3.80;1;1;1;94;0;4747599;20297;0
526;16;1;13;15;37;99;9.60;1;1;6;88;0;4773799;26185;0
526;16;1;13;16;4;99;4.00;2;2;1;76;0;4776499;29187;0
526;16;1;13;16;9;99;3.80;2;2;1;79;0;4776999;481;0
526;16;1;13;16;42;23;3.60;2;2;1;78;0;4780223;3206;0
526;16;1;13;20;53;99;3.40;2;2;1;79;0;4805399;25159;0
526;16;1;13;21;18;44;6.60;1;1;1;89;0;4807844;34005;0
526;16;1;13;21;23;34;3.80;2;2;1;88;0;4808334;2919;0
526;16;1;13;22;14;65;4.00;2;2;1;80;0;4813465;5115;0
526;16;1;13;22;18;2;4.00;2;2;1;80;0;4813802;319;0
526;16;1;13;22;37;31;4.40;2;2;1;80;0;4815731;1911;0
526;16;1;13;22;44;25;4.00;1;1;1;91;0;4816425;8554;0
526;16;1;13;23;18;50;3.80;1;1;1;88;0;4819850;3409;0
526;16;1;13;24;25;99;3.80;1;1;1;89;0;4826599;6733;0
526;16;1;13;24;27;27;4.20;1;1;1;91;0;4826727;112;0
526;16;1;13;24;54;19;0.60;2;2;1;11;1;4829419;13668;0
526;16;1;13;25;21;28;3.40;2;2;1;81;0;4832128;16377;0
526;16;1;13;25;41;9;3.80;2;2;1;80;0;4834109;1965;0
526;16;1;13;25;42;99;3.80;2;2;1;80;0;4834299;172;0
526;16;1;13;27;24;45;3.40;2;2;1;83;0;4844445;10128;0
526;16;1;13;27;52;42;4.80;2;2;1;83;0;4847242;2782;0
526;16;1;13;28;2;14;5.80;2;2;1;87;0;4848214;951;0
526;16;1;13;28;24;99;4.00;1;1;1;101;0;4850499;23755;0
526;16;1;13;28;35;99;4.00;2;2;1;87;0;4851599;3361;0
526;16;1;13;29;2;11;3.60;2;2;1;96;0;4854211;2595;0
526;16;1;13;29;29;28;3.80;1;1;1;86;0;4856928;6414;0
526;16;1;13;30;3;12;4.00;2;2;1;96;0;4860312;6087;0
526;16;1;13;30;48;99;3.20;2;2;1;81;0;4864899;4572;0
526;16;1;13;32;40;7;4.00;2;2;1;88;0;4876007;11093;0
526;16;1;13;33;9;71;25.40;1;1;5;87;0;4878971;22027;0
526;16;1;13;33;41;12;4.20;2;2;1;95;0;4882112;6088;0
526;16;1;13;35;34;99;4.00;2;2;1;86;0;4893499;11371;0
526;16;1;13;35;55;99;5.40;1;1;1;93;0;4895599;16522;0
526;16;1;13;36;48;99;5.00;2;2;1;100;0;4900899;7383;0
526;16;1;13;39;22;99;3.80;1;1;1;78;0;4916299;20679;0
526;16;1;13;41;31;76;4.40;2;2;1;97;0;4929176;28259;0
526;16;1;13;41;34;34;1.20;1;1;1;108;0;4929434;13117;0
526;16;1;13;43;34;89;5.20;2;2;1;92;0;4941489;12296;0
526;16;1;13;44;26;99;3.80;2;2;1;80;0;4946699;5189;0
526;16;1;13;44;29;99;4.00;2;2;1;80;0;4946999;282;0
526;16;1;13;44;54;99;4.60;2;2;1;74;0;4949499;2482;0
526;16;1;13;45;2;99;4.20;2;2;1;75;0;4950299;777;0
526;16;1;13;45;30;99;3.60;2;2;1;82;0;4953099;2779;0
526;16;1;13;47;19;39;3.20;1;1;1;89;0;4963939;34501;0
526;16;1;13;47;57;20;4.00;2;2;1;85;0;4967720;14605;0
526;16;1;13;48;18;65;3.80;2;2;1;81;0;4969865;2128;0
526;16;1;13;49;21;99;4.00;2;2;1;85;0;4976199;6317;0
526;16;1;13;49;24;99;5.00;2;2;1;91;0;4976499;283;0
526;16;1;13;49;27;69;4.00;2;2;1;89;0;4976769;250;0
526;16;1;13;49;44;29;3.80;2;2;1;89;0;4978429;1643;0
526;16;1;13;49;49;12;3.80;1;1;1;92;0;4978912;14960;0
526;16;1;13;50;17;99;9.20;1;1;6;87;0;4981799;2872;0
526;16;1;13;50;34;4;3.80;1;1;1;81;0;4983404;1566;0
526;16;1;13;50;38;99;3.80;1;1;1;81;0;4983899;478;0
526;16;1;13;50;52;92;3.60;1;1;1;87;0;4985292;1376;0
526;16;1;13;50;57;18;4.40;1;1;1;92;0;4985718;411;0
526;16;1;13;51;40;31;3.40;2;2;1;88;0;4990031;11586;0
526;16;1;13;52;58;10;4.00;1;1;1;84;0;4997810;12074;0
526;16;1;13;54;44;7;4.60;1;1;1;93;0;5008407;10579;0
526;16;1;13;56;8;99;4.00;2;2;1;83;0;5016899;26854;0
526;16;1;13;56;45;99;3.40;1;1;1;78;0;5020599;12174;0
526;16;1;13;57;31;0;4.40;2;2;1;81;0;5025100;8183;0
526;16;1;13;57;35;99;3.60;2;2;1;82;0;5025599;479;0
526;16;1;13;57;41;69;4.00;2;2;1;80;0;5026169;554;0
526;16;1;13;58;15;99;4.40;1;1;1;91;0;5029599;8984;0
526;16;1;13;59;2;8;4.40;2;2;1;105;0;5034208;8021;0
526;16;1;13;59;19;97;3.60;1;1;1;81;0;5035997;6380;0
526;16;1;13;59;42;84;4.20;2;2;1;82;0;5038284;4060;0
526;16;1;14;0;5;99;4.40;2;2;1;96;0;5040599;2296;0
526;16;1;14;0;13;99;4.00;1;1;1;83;0;5041399;5386;0
